Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
NMB898,0.244953484488436,0,0.0182598902991001,0.268151196465606,0,0.241117253316215,0,0.0538958345427407,0.0750808918347949,0,0.111909433557619,0.0785860882950658,0.123349832710003,0.0805579637726138,0.0232877276994211,0.280498404235732,0.0133456722144858,0.00393155146817664,0,0.258484804065904,0.0296018606986874,0,0,0.396643618477609,0.91889175431923,1.9050118896646
NMB904,0.181239589174465,0,0.0780505369987605,0.207311990084987,0,0.193434517223501,0,0.00395285266827059,0.0777213733233426,0,0.0487508841633202,0.0955146072794107,0.136621525203685,0,0.0490446207875483,0.561086608052639,0.0252927379165712,0,0.0367733436248957,0.0932692922979428,0.0272720630075743,0,0,0.417907612514807,0.907606782612581,1.81533654180691
NMB910,0.140756602070873,0,0.0375173239905098,0.270581372730912,0,0.184102458751551,0,0.161050053587254,0,0,0.0278737723239844,0.126010726888676,0.173503054776982,0.0423101066743082,0.0387375480635189,0.279483236049735,0.0148902433255887,0.00505241366641473,0,0.254316001603057,0.0475124581223955,0,0,0.397011932948272,0.918689565400989,1.80369737262576
NMB913,0.152368017447269,0,0,0.44372640809363,0,0.445077505695806,0.0433316998986347,0.0984075700117885,0,0.135804146811045,0,0,0.161126833608363,0,0.0643772167617385,0.437959111438328,0.00805649853774812,0,0,0.158188582857585,0.0178324637467797,0,0,0.367448067871412,0.935908466225022,2.16625605490872
NMB922,0.186659343712075,0,0.0180701676043616,0.364107578091393,0,0.0427107413552378,0,0.0825054731646668,0.000424544597728274,0,0,0.152269631198383,0.114856319740165,0,0.0318402263824461,0.276067654181431,0.0205787973183311,0,0,0.558048996352659,0.0461872936002433,0,0,0.50175613517426,0.864327942807186,1.89432676729912
NMB925,0.113644349221299,0,0.00511076378628535,0.0853735034829711,0,0.362951575843608,0,0.0643305246702204,0,0,0,0.193726062735813,0.117833392453332,0,0.0252113755481163,0.306750751908771,0.0223821432188158,0.0131419693759971,0,0.551858507147523,0.049483941014019,0.0168262882924494,0,0.544329867609217,0.838222204440139,1.92862514869922
NMB93,0.155145874050718,0,0.131376119907759,0.393605225797089,0,0.0562579703389638,0,0.0239213767521948,0.118425639866777,0,0,0.154519578115061,0.171643960212165,0.172643108841245,0.0327681625547845,0.365780152222096,0.00881369673295804,0,7.73875563588312e-05,0.17677155204309,0.0252401086159898,0,0,0.391781303730434,0.920406985634986,1.98698991360725
NMB941,0.117069500463236,0,0.0682119999645221,0.254311638836874,0,0.126776560845488,0,0.112273078313206,0.0492032922638192,0,0,0.166388313924104,0.143271339086907,0.0291540532446439,0.0243992733291247,0.308571642581056,0.00693746393581283,0.00798407337165871,0,0.269723688578124,0.0508849155908186,0,0,0.441993683982304,0.896288995578473,1.7351608343294
NMB943,0.105891266027593,0,0.041777614746899,0.290871681849166,0,0.0658990846311347,0,0.0584502410282696,6.81437203909094e-05,0,0,0.119367396688694,0.075671522623649,0.106999122443546,0.0282777834003049,0.644966784380099,0.0441999423682027,0,0,0.377509553192381,0.0501941173791685,0,0,0.480999709533273,0.875790269657479,2.0101442544795
NMB956,0.149516275895017,0,0.0271628233156124,0,0.0383536377418865,0.182437436330184,0,0.177844337876226,0,0.0220881809969695,0,0.165244127005039,0.180039360368439,0,0.0570944689944256,0.420633792508302,0.0331491151503161,0,0,0.259079652057631,0.0872623467696829,0,0,0.315898051196782,0.956924218406744,1.79990555500973
NMB966,0.0986881455186491,0,0.0275791145353385,0.328198283381236,0,0.167117242634682,0,0.110323160222069,0,0.0087251143128049,0,0.130738107512145,0.0926391615656279,0,0.0311517242441919,0.354182396726216,0.0364972278911267,0.00906705892024653,0,0.340737422880474,0.0349058557038517,0,0,0.585234066146031,0.81677150014843,1.77055001604866
NMB983,0.175563285601088,0,0.0278434763401942,0.292569422989979,0,0.0682240666470842,0,0.0941645371876146,0.0293889606715257,0,0,0.122209964847378,0.0794953612438086,0.0126999512750427,0.0250089679385024,0.311623047796641,0.0103525229356013,0.00897940372549444,0,0.468296503070129,0.0326262489131689,0.00714023938600362,0,0.503442185860054,0.863125907836708,1.76618596056926
NMB989,0.166301688877494,0,0.0603091658844692,0.20614184220483,0,0.269328470864658,0,0.0906488635958845,0,0,0,0.129541203284401,0.132853502943023,0,0.0371133883642199,0.413613774128817,0.0440151336641212,0.00811877377487619,0.0492464283370024,0.0862963617233678,0.0761974647619345,0,0,0.261383008460012,0.97801268618493,1.7697260624091
NMB1024,0.187446705516479,0,0.0223332682650687,0.325893165784767,0,0.099819221179889,0,0.0340666197478067,0.0453314908472758,0,0.0420439186509327,0.102571030321829,0.136128808950893,0.102738484883919,0.0432816534769382,0.604115970953736,0.00855058594384774,0,0,0.176588189010173,0.0443037581775531,0,0,0.395295315892594,0.919439983474626,1.97521287171111
NMB1323,0.111746475289893,0.0386356132779167,0,0.164237395868498,0,0.192382495121217,0,0.140487391335555,0.005024487982756,0,0,0.172703985339912,0.195067675979082,0,0.0471747066218997,0.512082829404321,0,0,0,0.431003462030899,0.0595852174288029,0,0,0.429842728369001,0.903319001529065,2.07013173568075
NMB1327,0.137630114479317,0,0.0238392195121461,0.196660657998087,0,0.137725728626009,0,0.0828282312583648,0.0441478128590224,0,0.00465551118469997,0.0929048782072893,0.0716314754580309,0.156887335649069,0.0182174054150932,0.269483533057803,0,0.00569574044951424,0,0.276215191061547,0.0800685478935012,0.00751535825207269,0,0.403505283377996,0.915675873058662,1.60610674136157
NMB1106,0.0729551256210316,0,0.0246722725993452,0.335352515730069,0,0.0536076775790684,0,0.152171341758339,0,0.246552642338618,0,0.355240277866995,0.0825033995402222,0,0.19349642769171,0.777614868329825,0.0412154605039187,0,0,0.304536719336248,0.0482850313528801,0,0,0.562394264541709,0.827115421853027,2.68820376024827
NMB1107,0.118555994927597,0,0.0408889537843302,0.0883760524522137,0,0.287485535875546,0.0318260120907482,0.0443629525881014,0,0.0145157108102666,0.0195073988433828,0.0784857252602811,0.117803506266387,0,0.0420104805341568,0.497932939806428,0.0192463748660299,0,0.0461269272301234,0.0526692538842754,0.0364086424015209,0.00289833915458682,0,0.467924190875249,0.883713140571744,1.53910080077598
NMB1108,0.232879054660043,0,0.13177283968363,0.22235544422184,0.00120359245582749,0.131423375230639,0.008875810240242,0.270473000880901,0,0.0951798399409899,0.0809185026767284,0.078788982798472,0.153592464112667,0,0.168732158053743,0.644002652291231,0.090907168200389,0,0.0587657329808246,0.10215912096165,0.0476964514489596,0.0220403057687328,0.14,0.108615289473599,1.03808595698756,2.54176649660751
NMB1109,0.178421294345852,0,0.0633969519265332,0.20385983441266,0,0.124338645188204,0.0207509157984108,0.0891352552417023,0.0310055474120284,0.0117637464345841,0.024418247956784,0.0628407124951681,0.134501298001056,0.022272446009106,0.0534911668208135,0.451567635985876,0.0168869577215794,0,0.0359838424651202,0.0934609491234409,0.0388614766275582,0,0,0.361061747113538,0.933185230650089,1.65695692396648
NMB1112,0.0840140260460487,0,0.0419171305468978,0.331209866560051,0,0,0.012291555495044,0.0563819366439614,0,0.370102532902849,0,0.198613738701561,0.0283117864854993,0,0.163837073330336,0.676422155903701,0.0508375344018062,0,0,0.309586611733043,0.155892393228733,0,0,0.373070794472658,0.93659606074959,2.47941834197953
NMB1113,0.11933079610299,0,0.0387253241197627,0.158927929945136,0,0.19071998212415,0.00525779951010879,0.0540194803025499,0.000973393469334275,0,0.0768108911282594,0.0787192382417246,0.0795160898639413,0.067381444953296,0.028594522249514,0.227506545610121,0.0146146984963697,0.00710137297950381,0.0763323315415012,0.0702772463585448,0.029128269750083,0.0126524237888242,0,0.403693626412229,0.914324466595363,1.33658978053571
NMB1114,0.13421590019855,0,0.0466518239952593,0.165508152829353,0,0.287796453842025,0.110482443611373,0.094248185240226,0,0,0.110293270451573,0.0270305565017451,0.170550475986195,0.107471222012833,0.0282503557706683,0.605077137377412,0.00552694160276892,0.00622568997269429,0,0.150016078499357,0.0145743214390348,0,0,0.458754399103614,0.888100110109878,2.06391900933107
NMB1115,0.0746229708987518,0.0202202732855483,0.0127909459445353,0.195457899621321,0,0.0971239909360411,0,0.184998341426429,0,0,0,0.156960167128638,0.0782610053731207,0.0683352226664093,0.0236793894102242,0.21113817235831,0,0,0,0.475668272487386,0.0589669250315705,0,0,0.557782539022874,0.829647994619912,1.65822357656829
NMB1117,0.182473893372105,0,0.0377153481924645,0.141962472640632,0,0.135585235859783,0,0.110151206903421,0.101420127821213,0,0,0.136142265697335,0.0776842426623567,0.150253329601735,0.0523166015099149,0.24071031121514,0.0076374865473698,0,0,0.37500291173306,0.0304435588540732,0,0,0.538792509748774,0.844180365756213,1.7794989926106
NMB1120,0.202823377765867,0,0.039227854077203,0.286812812885048,0,0.0946067555092195,0,0.135485054992879,0,0,0,0.352147153781379,0.174831190018384,0,0.0250807956914757,0.629049953533018,0.0110768873902138,0.00400330969161777,0,0.398489349887723,0.0315216296152488,0,0,0.406375660954156,0.918111701798394,2.38515612483928
NMB1123,0.167173982155367,0,0.0324528963452266,0.224501394852656,0,0.16118376210153,0.0261738023459109,0.0924359104983409,0,0,0,0.16549162902888,0.121676430014497,0,0.03430069317753,0.30980310893752,0.0262510612629075,0.0104409045216695,0,0.265388841081686,0.0376685654576326,0,0,0.402576526258664,0.916549525237565,1.67494298178135
NMB1124,0.0484292205437463,0.0110262807763097,0,0.139365392893485,0,0.327008829018084,0,0.222567509202871,0,0.20478775599134,0,0.292468290509812,0.0919246177674238,0,0.0998248208084254,0.54390688545422,0.0632599180285013,0,0,1.20647113016322,0.0227808989708734,0.00361153392445702,0,0.684128868394892,0.735422659352864,3.27743308405277
NMB1126,0.143951484134518,0,0.0375402015436701,0.169713115326971,0,0.33431352822119,0,0.12367926716372,0,0.0608341269130864,0,0.129885760112062,0.119853636902994,0.0813246400069985,0.0920835896669159,0.757013405023762,0.00468897851763422,0,0,0.351165778268115,0.00972672859540948,0,0,0.630205288307552,0.793373612681448,2.41577424039705
NMB1127,0.0955792364111698,0,0.00610743373152577,0.121647320563747,0,0.123643220269152,0,0.097440545967909,0.0312937635035851,0,0.0847283442355764,0.040077813854175,0.0432774908311833,0.172833875649496,0.0209086869077553,0.198881496334582,0,0,0.0226672669392258,0.0618454678847667,0.0452834443013272,0.0129938223232305,0,0.719380907325793,0.74401870402229,1.17920922970841
NMB1130,0.125917743439284,0,0.0322912721105131,0.132351999674228,0,0.174950519424713,0.0192242521554897,0.0275774743946435,0.0357842857776038,0.00617297536557412,0.048669839378478,0.0449274669862586,0.0796045236693262,0.0689607877299275,0.0375859784329975,0.287880683776766,0.0265216524293412,0.0112417515260457,0.0571426400928246,0.0544195196300993,0.0456517423279087,0.00355545259453323,0,0.347617448139001,0.938879324228482,1.32043256091655
NMB1134,0.114660591733245,0,0.0420398448694756,0.200362581946028,0,0.127040895447727,0.00305231859261272,0.0330202975608919,0.0464235548724119,0,0.103480809153661,0.0603643234082077,0.0731441903183894,0.096635580956348,0.0302386862270562,0.198383483946942,0.021728463285373,0.00314048488618597,0.0611260272436609,0.065666072127241,0.0610439012754514,0.00641011869438232,0,0.345159867478544,0.941543986698751,1.34796222654529
NMB1135,0.0501821096967767,0.0590004676837944,0.00175797944160932,0.16709648920204,0,0.119291186597025,0,0.081350589290169,0,0,0.0183533031855532,0.109147480139847,0.0825485605738736,0.0240450573314786,0.021012888687914,0.211518462603152,0.0271954387137328,0.0159699976261744,0,0.364478737458164,0.000643111715451844,0.00466470742104218,0,0.611640054147738,0.797359928059911,1.3582565673678
NMB1137,0.102773744639472,0,0.0256609879451266,0.130018540639129,0,0.163581786829556,0,0.0419850565801342,0.0436492294189469,0,0.123159273652873,0.017592740949098,0.057915762405702,0.153664467364742,0.0240516302136201,0.196551828280474,0.00748241996289538,0.00751083046014513,0.0496372501880181,0.0628530681359701,0.0283558869172103,0.00679650625383818,0,0.441529813754241,0.896343405330525,1.24324101083695
NMB1139,0.161194990917928,0,0.00591353054911138,0.199650938905131,0,0.237835258987567,0.0221584121517782,0.0635793179757499,0,0,0,0.109808371276677,0.104821231445732,0,0.0174406034450319,0.304577069596264,0.0247947918901607,0.0187209315878687,0.00894330290363164,0.154494279705486,0.0268046567762427,0,0,0.487613661710846,0.872824368768774,1.46073768811436
NMB1140,0.389010445289844,0,0.146917078984753,0.487010141615431,0,0.532616222289787,0.0483206716042865,0.269987638318485,0.108308613523335,0,0.0670306464547046,0.265510153965608,0.227409599900688,0.220551331920807,0.153431472349149,0.649423309542224,0.0694762977759365,0.0266246710975905,0.20981816555448,0.235995610798143,0.0941519322564327,0.0375498924857021,0.57,0.00791349324859108,1.08050035252331,4.23914389572739
NMB1144,0.150533143875023,0,0.0835436936157517,0.193212852601682,0,0.138949764680698,0,0.0991086197831451,0.0391796069304539,0,0,0.171577939905593,0.067998911758857,0.144482231076069,0.036593908123485,0.323677356631765,0.0346846665952687,0,0,0.286105746531759,0.0368179996929147,0.00527923473572739,0,0.272217821194639,0.978871387031846,1.81174567653819
NMB1146,0.081850613828624,0,0.0137223691000788,0.142522985607436,0,0.0838363486996115,0.0110339367522421,0.0417550792255812,0.0107692996056186,0.00724290803844725,0.0197194399214636,0.0698795992715372,0.0819296051936525,0.0156294961516409,0.0252600524173074,0.157175945137055,0.0371480585802449,0.0153383162225785,0,0.120977250284363,0.0230253072584499,0.00800143515028218,0,0.824822756840998,0.679409076641054,0.966818046446214
NMB1147,0.0752312833043805,0,0.00638447797706128,0.091661194797345,0,0.192778492717171,0,0.0538958279013257,0,0,0,0.119432224111054,0.0756132886298913,0,0.0175015255483463,0.195008059982345,0.0404530181688945,0.0248491738911553,0,0.38672558325552,0.0545030606740331,0,0,0.663366784684047,0.762046264812595,1.33403721095852
NMB1148,0.167102534565836,0,0.0545518078583403,0.201411757382778,0,0.118337519270938,0,0.130210693143938,0,0,0.088667369278187,0.145233983854522,0.173524857984347,0,0.0164069470775192,0.216631081011484,0.0364557661156582,0.0169080601312736,0,0.296728176100283,0.0485299638981863,0,0,0.370428683426132,0.932896036783453,1.71070051767329
NMB1152,0.122613299384188,0,0.061306932976754,0.160545919250221,0,0.187652479141768,0.038108105338835,0.0518961612595477,0.0254734143828747,0,0.0482683808316564,0.0794919907942326,0.108248498668872,0.0609071514187118,0.0284833882024501,0.238480451280739,0.0213713844357586,0.019575779598528,0.0405790286372152,0.130352034649629,0.0399160573156595,0.00360917205785043,0,0.345274397358932,0.940474066267043,1.46687962962549
NMB1153,0.0735158938094819,0,0.0155703788749821,0.20475076382551,0,0.117565031997845,0,0.119457987797066,0,0,0.0162625261414012,0.149897888320272,0.086951767718611,0.025096528088193,0.0612787432660002,0.549811813634056,0.0417817453862737,0,0,0.358074611139151,0.00791642938774199,0,0,0.502511939024854,0.863745792238125,1.82793210938659
NMB170,0.106585865205993,0,0.0337896545064779,0.163224970894512,0,0.163609361742009,0,0.029282204669558,0.102766769061308,0,0.014161032050381,0.121334661862787,0.125220122058208,0.0323278147336571,0.0555920751999042,0.328048683215357,0.0137968021457547,0,0,0.124087841509911,0.0235656636869368,0,0,0.567145809210373,0.830910732842441,1.43739352254275
NMB282,0.0432025580831192,0.0384925058986644,0.0128657535620061,0.219590775721303,0,0.105013305075719,0,0.169070767921808,0.0952114014960673,0,0,0.189975401287246,0.11061129269193,0.0786131243437133,0.0360991003634616,0.200871526639571,0.00757074478063826,0,0,0.606089210908091,0.0769222079168087,0,0,0.527987367976345,0.848410454270508,1.99019967669015
NMB108,0.0572470306990161,0.0364547960856586,0.050818574495813,0.375768965900206,0,0.0778467744949775,0.0461402583913726,0.0776593356840172,0.0526996043779462,0,0,0.17134985538216,0.128667079690005,0.0557129526110599,0.0331554929853549,0.500622661849884,0.0197838291776152,0.000584904286103605,0.0361656516700716,0.172204691362641,0.0181123506289823,0,0.0600000000000001,0.155703596259225,1.03249183322076,1.91099480977289
NMB112,0.0837335919154649,0.0246626107485754,0.0525419871829602,0.12991201950746,0,0.207738640264106,0,0.175423615505395,0.0205793115264564,0,0,0.143466691210348,0.176935023307681,0.028711132357814,0.011717465615832,0.310165449390533,0.0124475512159986,0.00447524618485212,0,0.640113323454903,0.0380883687871278,0,0,0.289881335919955,0.981463167318328,2.06071202817551
NMB202,0.139726410716292,0,0.171927218083784,0.142198616611291,0,0.201676873714563,0.0035586606632378,0.0599757487954404,0.065139420630123,0,0.0923957042895927,0.0219904339807456,0.0948553048606443,0.388660834467646,0.062741100262172,0.451170342249841,0,0,0.0680599352908484,0.100545683419182,0.0120803075408101,0,0,0.405944273176642,0.913472370867865,2.07670259557621
NMB790,0.0982188552888571,0.0533225213933752,0.0718561601271784,0.198246763264217,0,0.163089223479558,0,0.045780304793319,0.0489549027399495,0,0.0244374635301589,0.0937508206481981,0.0912163051069963,0.0612830583126707,0.0280624023810651,0.360578874776809,0.008353774171628,0,0.0776660734111517,0.14456539077237,0.0120880088101182,0.00596504233337381,0,0.599441816933091,0.818852884768802,1.58743594534099
NMB1013,0.0690694650896603,0.00222119965371958,0.00296695769340724,0.116396659337583,0,0.267550553581181,0,0.114317241584441,0,0,0,0.134799217198699,0.660779325913275,0,0.0969946298614868,0.741919559700263,0.00446486034017993,0,0,2.55819103587183,0.09585355149881,0.072340881865294,0,0.403926053746309,0.949861096593222,4.93786513918983
09Z7TC35,0.0967978430796539,0,0.0166363826730838,0.109800361285019,0,0.0960204081238817,0.0102951893475552,0.0439583546695034,0.0492047802270687,0.00910706109735942,0.0734054332862394,0.0336637441641641,0.0577956476899195,0.20035350007021,0.0210716995648079,0.203791417643033,0.0025750933801755,0.0107916663846329,0.0587756346060194,0.0356879126207512,0.030546216647745,0.00882714476405466,0,0.609465961248999,0.810712540970483,1.16910549132488
BS_1AYRM596,0.0468429364175132,0,0.00834669987119375,0.12449484528752,0,0.153947820081059,0,0.0634002687666098,0.0107862153153425,0,0,0.121510550794376,0.0671933014461001,0,0.0241296642238881,0.133564314263557,0.022865438292241,0,0,0.502586948495228,0.0250321824069687,0.0100920898436358,0,0.682691938226486,0.736766652189571,1.31479327550523
BS_1QXEC43H,0.0743255241087337,0,0.0404018954117664,0.121860402796949,0,0.155576605271541,0.0205993827075974,0.0342830985245274,0.0255928482068837,0,0.0499516567366377,0.0448138205481119,0.0694579489618311,0.048555085369609,0.0248372659051243,0.267770376210231,0.0262504588700639,0.0119669731599713,0.0709264994249408,0.0177134806576843,0.028106607699864,0.0107101427491934,0,0.578360676064882,0.831794010704681,1.14370007332126
BS_2Z1MKS84,0.0902888804087682,0.00808621540869794,0.0274291848628027,0.155445939060031,0,0.115673787002029,0,0.0419664440987881,0.0448793085182886,0,0.00951692713473771,0.106268036799991,0.155030286880991,0.0659387534837407,0.0553233739217284,0.398719417234207,0.0330226467884012,0,0.106525692623525,0.00080201831161728,0,0,0,0.589217953850951,0.822933245926231,1.41491691253835
BS_3BDAG9YN,0.120262212787791,0,0.0687849381860735,0.0979922617233019,0.00516826898896225,0.126729934200465,0.0144552849019487,0.0199473396313834,0.0713143553730512,0.00376889733851273,0.0293217504000872,0.100557139879818,0.0867310773851271,0.176430931606893,0.0434991825553185,0.543061578666913,0.00838254959420688,0,0.049510679162811,0.0846529286898145,0.0200551302735362,0.0249838565049241,0,0.608152517138627,0.809164311887862,1.69561029785094
BS_3F5PR9GS,0.0792973386951864,0,0.0161133840179932,0.104337532319731,0,0.20308336918163,0.00903246097924266,0.035618220335063,0.0456242139346,0,0.0703186018565223,0.0370115460865312,0.0805121183786363,0.0123457375336281,0.0184641862890283,0.226803549378815,0.035510826025233,0.0189012021421182,0.0897971023244954,0.00413404980859914,0.0290265552559352,0.0182648473033916,0,0.601019429580269,0.818972277490852,1.13419684184638
BS_3MYEMXPQ,0.181603308041374,0,0.00650560673932614,0.18887120847959,0,0.225933858832179,0,0.00465222906776139,0.00604163277189447,0,0,0.203507457557376,0.472647077080993,0.0492765337262057,0.0176704789189881,0.106843988844343,0,0.00904329682397219,0,0.645717119225931,0,0.627760986589921,0,0.699635849231601,0.726067463935784,2.74607478269985
BS_3NWQXPQV,0.0756121548437128,0,0.0302725674498807,0.112293197206537,0,0.134358146212363,0.0175241812486582,0.048633032273387,0.0452549253082095,0,0.0583789578984569,0.0383245298511149,0.0705231760773401,0.0597727281730556,0.0202940865435481,0.238442220102124,0.034017367381028,0.0123239280456236,0.053344784622609,0.0423260183653991,0.029445865686528,0.0228408958036873,0,0.464053666333295,0.886330810086996,1.14398276309326
BS_3V3KE3VT,0.0827904193676128,0.0127834762450747,0.055277592973566,0.126578311410759,0,0.121355879823695,0,0.0398423528795894,0.0214989889024894,0.0137715878454513,0.024829188186336,0.0683078743251666,0.137378885221082,0.0849898738556637,0.0259316222988356,0.327768848071502,0.0203586097580646,0.00898377732066042,0,0.152961161941285,0.0333582979648823,0.017811031182015,0,0.390472616341887,0.92062704364259,1.37657777957373
BS_44A3ES23,0.146243229757023,0,0.0814230479372651,0.133055345303567,0,0.147226207016219,0,0.0656530382335601,0.0107200713323987,0,0.000401481731927979,0.101016391387,0.0779516570809209,0.0178017157395574,0.0211968347916471,0.213249957291144,0.0220627583268529,0.0153282297658975,0.0256699807279256,0.0542382577119868,0.0348124993745624,0.0162691845538727,0,0.564774446466634,0.837919002163255,1.18431988806333
BS_4CP4T22V,0.106820540179093,0,0.0413563042575256,0.130694264545685,0,0.155971391330367,0.018125301679176,0.0160603677505198,0.037059780152078,0,0.0234896440109621,0.0794057354368197,0.08487991478449,0.107525990100211,0.0180559917913057,0.223423957451384,0.00681949409097704,0.0148830804094747,0.0648369271950383,0.0707691431754748,0.0233258124482751,0.0151548994319308,0,0.28001660344891,0.969354082040887,1.23865854022079
BS_4D9DD103,0.0917301417415238,0,0.00950146490410038,0.170576042258567,0,0.138837841949723,0.0139819244359578,0.0364455529939057,0.0489390589888067,0,0.0685675239108779,0.0368493804100822,0.0795428839729597,0.100839842975618,0.018363161349864,0.171364950062072,0.0123520790509897,0.0178228949061134,0.0780504599159131,0.0197137803944408,0,0.014700621845839,0,0.520011482572898,0.857565637253534,1.12817960606735
BS_4PH1MBGR,0.0721961939237725,0,0.0370074855123473,0.133878874853634,0,0.132044951857151,0.00506433772361862,0.0227395883557053,0.0426855819732615,0,0.0582828934899292,0.0519400258201164,0.0766987951058013,0.092493716013596,0.030353866312432,0.239533728309661,0.0343175884205389,0.00762537162503528,0.0614214769747404,0.0504343416026208,0.0385846958149308,0.00291118181768668,0,0.439226870555423,0.897682798670232,1.19021469550658
BS_4W68NV3M,0.0800060878437505,0,0.0152020272935344,0.165083571461973,0,0.162275166325237,0,0.0371192080556938,0.0726118960450425,0,0.00223064748912895,0.107130637784511,0.0915561944178275,0.0618536040803825,0.0243907219000154,0.220130795007154,0.0336683930587849,0.00659879717098402,0.0909294614446709,0.00174403279221104,0.0231887500574937,0.0191804228905607,0,0.539497432060779,0.847324036549864,1.21490041511896
BS_5PJCHF6V,0.0745390714432484,0.00391357021430179,0.0161988832292201,0.162507760106566,0,0.154496014924783,0,0.0531245570690195,0,0,0,0.142839487158131,0.0774595302061403,0.0285125397899434,0.0276711391438584,0.344288365477214,0.0354673816561189,0.000991253844693537,0,0.146875025016193,0.0290015548087763,0.0253052138197994,0,0.42062872480917,0.907533471201032,1.32319134790801
BS_5VQP0E6K,0.0926513160374748,0,0.0729055300765445,0.118154736266628,0,0.156038220246225,0.00652901169148039,0.0583296244421413,0.0480886282242112,0,0.00254589193927316,0.0924048544392932,0.119412821766102,0.06048816552348,0.0239605279639232,0.26140721432311,0.0186754426978236,0.00790871859876399,0.0128916083319989,0.126440201902893,0.0308784226129518,0.0026401829485102,0,0.423721061494801,0.904877110428259,1.31235112003283
BS_61E80SD6,0.0638872989570614,0.0220375930680126,0.0275824654582249,0.101248653377447,0,0.191161270975266,0,0.0322179207500843,0.0303952308178955,0,0,0.127828164551809,0.0893069681146461,0.0360331211071794,0.0212698501092474,0.194165518505954,0.0065609444550441,0.0124628671609211,0,0.337442909314009,0.0284874350090057,0.0204426535364191,0,0.578790876709616,0.81856717181717,1.34253086526823
BS_77317DY4,0.102624547204386,0,0.0818800793598477,0.137756986391203,0.0264239076611988,0.0503224258665516,0,0.0363257116604601,0.0388322265579819,0,0.102090549181718,0.0133869766328712,0.0582103786412684,0.133086037077596,0.0226078970543973,0.248077204754357,0,0,0.0700252979427604,0.033811489012534,0,0.0366262956001339,0,0.685097647471027,0.777913772172548,1.19208801059927
BS_7C40TRCY,0.071368268479419,0,0.0147202775863001,0.213459731906976,0,0.125095117432563,0,0.0344769399663004,0.0113305276319099,0,0,0.0932058215063364,0.0837157110581637,0,0.0381793040328536,0.479279134729455,0.0381311734056284,0.000984264940526419,0.0628669325528407,0.0197042124123689,0.0221203259224181,0.0141137917853641,0,0.676947277086619,0.768847820095997,1.32275153534942
BS_7XQRH69M,0.0729783142200463,0,0.012139666423334,0.131194638072466,0,0.146317450390307,0.00571217320407261,0.0354000063926543,0.0260533625690468,0,0,0.101499568560905,0.112595050355099,0,0.0275667248517522,0.395444113375906,0.0357023592523264,0.0108195179634161,0.0550730818958617,0.0332159967861463,0.0164201834478547,0.00959116386762952,0,0.670641469732424,0.775220612737073,1.22772337162882
BS_81SP2HX4,0.0789105088375782,0,0.0120426356655008,0.0968545216963188,0,0.18657466904262,0.0153988643168854,0.0560316539350484,0.0161050924638092,0,0,0.10820336493947,0.10437171548231,0,0.0314370433428921,0.280120750303199,0.032712680906494,0.00959210076271438,0.0136632953144004,0.0922991429922632,0.0312507743252691,0.0115805981208885,0,0.567374691368237,0.831668199090073,1.17714941244766
BS_9M5XJ10G,0.0905555963392669,0.00265210995756021,0.0135557167170617,0.196901305895828,0,0.162795006122605,0.00588846996799006,0.0235779903357272,0.0354445142942531,0,0,0.10330978038287,0.0792535807367442,0.0617646909609367,0.0193197192616222,0.250680043500043,0.0240082665921615,0.0138978436421068,0.071047065586995,0.0208238698040227,0.0346456833106557,0.0204173493482442,0,0.544045646003621,0.844648187491116,1.2305386027567
BS_9NJHQE9F,0.0714527177588587,0,0.0234046099266361,0.181092604552202,0,0.16805530139665,0.00846375312107979,0.0728348783913726,0.0315236832603024,0,0.0232470542332555,0.0615944873276611,0.0772074465176779,0.0669453113324741,0.0154340022664697,0.172606878092675,0.0184543420050245,0.0152299323886051,0.062606289806528,0.0210741169323864,0.0480958323110729,0.0136572178381351,0,0.480914768234627,0.87699187719658,1.15298045945907
BS_9NZ2D6AD,0.0989810876336308,0,0.0248539016837765,0.102914375676398,0,0.158718459691231,0,0.0296548442728486,0.0275881845057993,0.000219453989342004,0.0235868124589598,0.085106290214927,0.0742335789224305,0.0998398282091791,0.0269588340296601,0.243736091482417,0.0156581151221014,0.00505038744503029,0,0.141081068398079,0.0403054654341813,0.00983800885276309,0,0.497015990683868,0.868287164692969,1.20832478802275
BS_9V633J1X,0.0762145348045131,0,0.0311046475610327,0.119203671503893,0,0.126316375919587,0.0235921860919696,0.0386611586916852,0.041631621933559,0,0.0436539467143973,0.0423783218082962,0.0701142179000255,0.0793959619146174,0.0191731775739633,0.202150440247721,0.0151574115831546,0.0120881086409478,0.0546947899002396,0.0511349039585141,0.0559892106803795,0.0101267868565041,0,0.449304019975051,0.893233833021694,1.112781474285
